Date,Home Team,Rating,Win Probability,Away Team,Rating,Win Probability,Home Score,Away Score,Home Rating (New),Away Rating (New)
1999-02-13,st-lawrence,1532.593454214327,0.6444343968909227,rensselaer,1529.2898655550994,0.3555656031090772,4,3,1536.149110245418,1525.7342095240085
1999-02-13,dartmouth,1475.5106152812368,0.604991961359299,cornell,1501.4531471690539,0.3950080386407009,3,2,1479.460695667644,1497.5030667826468
1999-02-13,harvard,1493.7362936116813,0.5770341174038299,princeton,1539.777831939682,0.42296588259617,5,3,1497.965952437643,1535.5481731137204
1999-02-13,brown,1489.1909565008523,0.629796226701907,yale,1496.8872711654913,0.370203773298093,3,4,1482.8929942338332,1503.1852334325104
1999-02-13,clarkson,1529.370817970399,0.7573475062079206,union,1431.6466416914943,0.24265249379207943,3,0,1531.7973429083197,1429.2201167535736
1999-02-13,alaska,1458.0198127871956,0.6053502154367469,bowling-green,1483.701880289119,0.39464978456325317,3,10,1461.9663106328283,1479.7553824434863
1999-02-13,western-michigan,1449.2982197342903,0.5276852074517252,michigan,1530.0408708372738,0.4723147925482748,2,2,1449.021367659773,1530.3177229117912
1999-02-13,northern-michigan,1526.3763644231167,0.6199334265228728,ohio-state,1541.3822130321807,0.3800665734771272,7,2,1530.1770301578879,1537.5815472974095
1999-02-13,lake-superior,1466.8977452608813,0.6478772116216563,miami,1460.978316420148,0.35212278837834365,2,4,1460.4189731446647,1467.4570885363646
1999-02-13,notre-dame,1537.9455994131108,0.6850061639565063,ferris-state,1502.9886297803507,0.31499383604349374,0,1,1531.0955377735459,1509.8386914199157
1999-02-14,army,1487.896119273562,0.6238614467212742,assumption,1500,0.3761385532787259,4,1,1491.6575048063492,1496.2386144672128
1999-02-14,minnesota,1475.4395645421343,0.6179887366621573,alaska-anchorage,1491.8778078122884,0.38201126333784274,2,4,1469.2596771755127,1498.05769517891
1999-02-16,mankato-state,1488.420549061625,0.6146015672511715,bemidji-state,1507.3470614006746,0.3853984327488284,6,2,1492.2745333891132,1503.4930770731864
1999-02-16,army,1491.6575048063492,0.676749506478966,iona,1463.3020043572842,0.32325049352103385,5,5,1489.8900097415594,1465.069499422074
1999-02-16,sacred-heart,1473.80484159695,0.5111951402009537,quinnipiac-college,1566.0243610593911,0.4888048597990462,5,8,1468.6928901949404,1571.1363124614006
1999-02-18,nebraska-omaha,1423.1072112154518,0.5281970592160001,bemidji-state,1503.4930770731864,0.47180294078399987,8,2,1427.8252406232918,1498.7750476653464
1999-02-19,massachusetts,1462.6236452765488,0.6031693678698384,army,1489.8900097415594,0.39683063213016145,2,0,1466.5919515978505,1485.9217034202577
1999-02-19,nebraska-omaha,1427.8252406232918,0.5417094344000614,bemidji-state,1498.7750476653464,0.45829056559993875,7,3,1432.4081462792913,1494.192142009347
1999-02-19,st-marys,1500,0.6684015944555095,air-force,1478.2299825613102,0.33159840554449044,0,3,1493.315984055445,1484.9139985058653
1999-02-19,niagara,1519.5404617655431,0.6589991790773222,alabama-huntsville,1505.0886821343518,0.34100082092267786,2,1,1522.95046997477,1501.678673925125
1999-02-19,north-dakota,1582.321298874864,0.7428255481390703,alaska-anchorage,1498.05769517891,0.2571744518609297,8,0,1584.8930433934731,1495.485950660301
1999-02-19,st-cloud-state,1496.9166447515245,0.6758692324718965,minnesota,1469.2596771755127,0.32413076752810355,4,4,1495.1579524268054,1471.0183695002318
1999-02-19,michigan-tech,1448.4981732523436,0.6004159217260997,wisconsin,1477.7605631884874,0.39958407827390025,2,4,1442.4940140350825,1483.7647224057484
1999-02-19,quinnipiac-college,1571.1363124614006,0.685636762430284,holy-cross,1535.6713753932086,0.31436323756971596,4,2,1574.2799448370977,1532.5277430175115
1999-02-19,colorado-college,1533.7709930574913,0.6452689170368927,denver,1529.8343928027941,0.3547310829631073,5,2,1537.3183038871223,1526.2870819731631
1999-02-19,iona,1465.069499422074,0.6050513768175817,american-international,1490.968839683788,0.3949486231824183,9,3,1469.0189856538982,1487.0193534519638
1999-02-19,fairfield,1431.9282934665484,0.5274080911703977,connecticut,1512.8640909411454,0.4725919088296024,4,8,1426.6542125548444,1518.1381718528494
1999-02-19,new-hampshire,1570.868442710618,0.7573283633408591,northeastern,1473.1623614774737,0.2426716366591409,7,2,1573.2951590772093,1470.7356451108824
1999-02-19,canisius,1500.7778991869384,0.681428074817806,sacred-heart,1468.6928901949404,0.318571925182194,7,1,1503.9636184387602,1465.5071709431186
1999-02-19,providence,1513.649261782541,0.6992258955512035,merrimack,1467.0984371884906,0.3007741044487965,4,3,1516.6570028270291,1464.0906961440025
1999-02-19,umass-lowell,1513.6451888905297,0.6114765503182898,boston-college,1534.8601606296702,0.3885234496817102,2,3,1507.5304233873467,1540.9749261328532
1999-02-19,maine,1586.8587303634981,0.7616710226135386,boston-university,1485.0224968209964,0.23832897738646144,7,2,1589.2420201373627,1482.6392070471318
1999-02-19,yale,1503.1852334325104,0.6013136668495322,clarkson,1531.7973429083197,0.3986863331504677,2,8,1497.1720967640151,1537.810479576815
1999-02-19,union,1429.2201167535736,0.5711239355748047,dartmouth,1479.460695667644,0.42887606442519527,2,5,1423.5088773978255,1485.171935023392
1999-02-19,rensselaer,1525.7342095240085,0.6774484673285958,vermont,1496.8233476522057,0.32255153267140424,5,2,1528.9597248507225,1493.5978323254917
1999-02-19,cornell,1497.5030667826468,0.6592039152276117,brown,1482.8929942338332,0.3407960847723883,4,1,1500.9110276303707,1479.4850333861093
1999-02-19,princeton,1535.5481731137204,0.6392676609265744,st-lawrence,1536.149110245418,0.36073233907342556,1,4,1529.1554965044547,1542.5417868546836
1999-02-19,colgate,1510.3191442785512,0.6562792797350959,harvard,1497.965952437643,0.3437207202649041,6,2,1513.7563514812002,1494.528745234994
1999-02-19,western-michigan,1449.021367659773,0.5268907367243562,michigan,1530.3177229117912,0.4731092632756439,5,5,1448.7524602925293,1530.5866302790348
1999-02-19,ohio-state,1537.5815472974095,0.6759775340726616,ferris-state,1509.8386914199157,0.3240224659273385,4,1,1540.8217719566828,1506.5984667606424
1999-02-19,miami,1467.4570885363646,0.6473140869055608,alaska,1461.9663106328283,0.35268591309443925,4,3,1470.983947667309,1458.439451501884
1999-02-19,northern-michigan,1530.1770301578879,0.7265534598658441,lake-superior,1460.4189731446647,0.2734465401341559,2,2,1527.9114955592295,1462.6845077433231
1999-02-19,michigan-state,1584.3535081942564,0.7072828340519698,notre-dame,1531.0955377735459,0.2927171659480302,3,1,1587.2806798537367,1528.1683661140655
1999-02-20,niagara,1522.95046997477,0.6677656232065683,alabama-huntsville,1501.678673925125,0.33223437679343165,3,2,1526.2728137427043,1498.3563301571905
1999-02-20,mankato-state,1492.2745333891132,0.6497673932829812,air-force,1484.9139985058653,0.3502326067170188,7,2,1495.7768594562833,1481.4116724386952
1999-02-20,army,1485.9217034202577,0.6255568092692722,bentley,1496.7693760279267,0.37444319073072785,7,1,1489.666135327565,1493.0249441206195
1999-02-20,north-dakota,1584.8930433934731,0.7484410091543867,alaska-anchorage,1495.485950660301,0.25155899084561334,4,3,1587.4086333019293,1492.9703607518447
1999-02-20,minnesota,1471.0183695002318,0.6074694849229587,st-cloud-state,1495.1579524268054,0.39253051507704123,2,2,1469.943674651002,1496.232647276035
1999-02-20,michigan-tech,1442.4940140350825,0.5837223505807919,wisconsin,1483.7647224057484,0.41627764941920803,4,3,1446.6567905292745,1479.6019459115564
1999-02-20,connecticut,1518.1381718528494,0.7506852451251457,fairfield,1426.6542125548444,0.24931475487485438,6,4,1520.631319401598,1424.161065006096
1999-02-20,denver,1526.2870819731631,0.6253092844705437,colorado-college,1537.3183038871223,0.37469071552945626,4,3,1530.0339891284577,1533.5713967318277
1999-02-20,holy-cross,1532.5277430175115,0.5830486979514664,quinnipiac-college,1574.2799448370977,0.4169513020485336,6,0,1536.6972560379968,1570.1104318166124
1999-02-20,iona,1469.0189856538982,0.6158636033722132,american-international,1487.0193534519638,0.38413639662778676,4,1,1472.860349620176,1483.1779894856859
1999-02-20,umass-lowell,1507.5304233873467,0.6923879609966447,massachusetts,1466.5919515978505,0.30761203900335543,2,3,1500.6065437773802,1473.515831207817
1999-02-20,canisius,1503.9636184387602,0.689336536866924,sacred-heart,1465.5071709431186,0.310663463133076,4,2,1507.070253070091,1462.4005363117878
1999-02-20,maine,1589.2420201373627,0.7666160958151934,boston-university,1482.6392070471318,0.2333839041848066,1,4,1581.5758591792107,1490.3053680052838
1999-02-20,boston-college,1540.9749261328532,0.5961854544139203,new-hampshire,1573.2951590772093,0.40381454558607965,2,2,1540.013071588714,1574.2570136213485
1999-02-20,yale,1497.1720967640151,0.5779777518781822,st-lawrence,1542.5417868546836,0.42202224812181766,3,3,1496.3923192452332,1543.3215643734654
1999-02-20,union,1423.5088773978255,0.5429394225311893,vermont,1493.5978323254917,0.4570605774688106,0,5,1418.0794831725136,1499.0272265508036
1999-02-20,rensselaer,1528.9597248507225,0.6958703034473673,dartmouth,1485.171935023392,0.30412969655263267,8,3,1532.0010218162488,1482.1306380578658
1999-02-20,princeton,1529.1554965044547,0.6285086441119315,clarkson,1537.810479576815,0.3714913558880685,2,4,1522.8704100633354,1544.0955660179343
1999-02-20,colgate,1513.7563514812002,0.6841539034524933,brown,1479.4850333861093,0.31584609654750667,3,0,1516.9148124466753,1476.3265724206342
1999-02-20,cornell,1500.9110276303707,0.6484848074740053,harvard,1494.528745234994,0.35151519252599484,3,5,1494.4261795556306,1501.013593309734
1999-02-20,ohio-state,1540.8217719566828,0.7407512850141112,alaska,1458.439451501884,0.25924871498588875,2,3,1533.4142591065417,1465.846964352025
1999-02-20,michigan,1530.5866302790348,0.5620015139082586,michigan-state,1587.2806798537367,0.4379984860917414,1,3,1524.9666151399522,1592.9006949928194
1999-02-20,lake-superior,1462.6845077433231,0.5498759630793403,northern-michigan,1527.9114955592295,0.4501240369206597,0,4,1457.1857481125298,1533.4102551900228
1999-02-20,miami,1470.983947667309,0.5916118332056353,ferris-state,1506.5984667606424,0.4083881667943647,2,1,1475.0678293352526,1502.5145850926988
1999-02-20,bowling-green,1479.7553824434863,0.5736988870044049,notre-dame,1528.1683661140655,0.4263011129955952,5,1,1484.0183935734422,1523.9053549841096
1999-02-23,niagara,1526.2728137427043,0.665117746208601,canisius,1507.070253070091,0.3348822537913991,3,1,1529.6216362806183,1503.721430532177
1999-02-23,providence,1516.6570028270291,0.6085444373540334,boston-college,1540.013071588714,0.39145556264596665,5,5,1515.5715584534887,1541.0985159622544
1999-02-26,niagara,1529.6216362806183,0.6836230895631078,mankato-state,1495.7768594562833,0.3163769104368922,1,4,1522.7854053849871,1502.6130903519145
1999-02-26,michigan-tech,1446.6567905292745,0.6587363567402389,nebraska-omaha,1432.4081462792913,0.341263643259761,4,6,1440.069426961872,1438.9955098466937
1999-02-26,minnesota-duluth,1439.2254541090642,0.5984036343651841,minnesota,1469.943674651002,0.40159636563481593,1,4,1433.2414177654123,1475.927710994654
1999-02-26,st-cloud-state,1496.232647276035,0.5941311741595587,denver,1530.0339891284577,0.40586882584044126,4,5,1490.2913355344394,1535.9753008700534
1999-02-26,alaska-anchorage,1492.9703607518447,0.5846587622700613,colorado-college,1533.5713967318277,0.41534123772993864,0,1,1487.1237731291442,1539.4179843545282
1999-02-26,sacred-heart,1462.4005363117878,0.6890689949016606,fairfield,1424.161065006096,0.3109310050983394,4,1,1465.5098463627712,1421.0517549551125
1999-02-26,iona,1472.860349620176,0.5039573672014851,quinnipiac-college,1570.1104318166124,0.4960426327985149,2,6,1467.8207759481613,1575.1500054886271
1999-02-26,holy-cross,1536.6972560379968,0.707594145090878,american-international,1483.1779894856859,0.292405854909122,2,2,1534.621314587088,1485.2539309365948
1999-02-26,umass-lowell,1500.6065437773802,0.5273599996822054,maine,1581.5758591792107,0.47264000031779463,2,5,1495.3329437805583,1586.8494591760327
1999-02-26,canisius,1503.721430532177,0.6173475756743796,connecticut,1520.631319401598,0.38265242432562036,2,3,1497.5479547754333,1526.8047951583417
1999-02-26,providence,1515.5715584534887,0.6937560756318966,massachusetts,1473.515831207817,0.3062439243681034,3,2,1518.6339976971697,1470.453391964136
1999-02-26,northeastern,1470.7356451108824,0.6137241699527871,boston-university,1490.3053680052838,0.38627583004721283,1,2,1464.5984034113544,1496.4426097048117
1999-02-26,vermont,1499.0272265508036,0.6078762570593306,princeton,1522.8704100633354,0.39212374294066943,2,1,1502.9484639802104,1518.9491726339286
1999-02-26,merrimack,1464.0906961440025,0.5330401894182778,boston-college,1541.0985159622544,0.46695981058172226,5,2,1468.7602942498197,1536.4289178564372
1999-02-26,union,1418.0794831725136,0.5016760896290516,colgate,1516.9148124466753,0.49832391037094836,3,4,1413.0627222762232,1521.9315733429657
1999-02-26,rensselaer,1532.0010218162488,0.6882486896554805,cornell,1494.4261795556306,0.3117513103445195,7,5,1535.118534919694,1491.3086664521854
1999-02-26,st-lawrence,1543.3215643734654,0.6940644855004318,harvard,1501.013593309734,0.3059355144995682,5,4,1546.380919518461,1497.9542381647384
1999-02-26,dartmouth,1482.1306380578658,0.620942231804619,yale,1496.3923192452332,0.37905776819538095,1,2,1475.9212157398197,1502.6017415632793
1999-02-26,western-michigan,1448.7524602925293,0.5920965582192179,bowling-green,1484.0183935734422,0.40790344178078203,4,2,1452.8314947103372,1479.9393591556343
1999-02-26,clarkson,1544.0955660179343,0.7242727627432717,brown,1476.3265724206342,0.2757272372567284,9,3,1546.8528383905016,1473.569300048067
1999-02-26,michigan,1524.9666151399522,0.7032634311285305,miami,1475.0678293352526,0.2967365688714695,6,1,1527.9339808286668,1472.100463646538
1999-02-26,alaska,1465.846964352025,0.651469365043543,lake-superior,1457.1857481125298,0.34853063495645703,6,2,1469.3322707015896,1453.7004417629653
1999-02-26,notre-dame,1523.9053549841096,0.6273655959679897,northern-michigan,1533.4102551900228,0.3726344040320103,3,3,1522.6316990244297,1534.6839111497027
1999-02-26,ferris-state,1502.5145850926988,0.5138319698916024,michigan-state,1592.9006949928194,0.48616803010839765,1,1,1502.3762653937827,1593.0390146917355
1999-02-27,niagara,1522.7854053849871,0.6663599900612651,mankato-state,1502.6130903519145,0.3336400099387348,1,4,1516.1218054843746,1509.276690252527
1999-02-27,air-force,1481.4116724386952,0.6290468038739584,army,1489.666135327565,0.37095319612604155,4,3,1485.1212043999556,1485.9566033663045
1999-02-27,michigan-tech,1440.069426961872,0.6414879750836926,nebraska-omaha,1438.9955098466937,0.3585120249163075,3,5,1433.6545472110352,1445.4103895975306
1999-02-27,minnesota-duluth,1433.2414177654123,0.5817409375773466,minnesota,1475.927710994654,0.4182590624226534,7,10,1437.4240083896389,1471.7451203704275
1999-02-27,wisconsin,1479.6019459115564,0.48876716407719695,north-dakota,1587.4086333019293,0.5112328359228031,4,2,1484.7142742707845,1582.2963049427012
1999-02-27,alaska-anchorage,1487.1237731291442,0.5682259194046316,colorado-college,1539.4179843545282,0.4317740805953684,1,2,1481.4415139350979,1545.1002435485746
1999-02-27,quinnipiac-college,1575.1500054886271,0.767363414178234,iona,1467.8207759481613,0.232636585821766,5,0,1577.4763713468449,1465.4944100899436
1999-02-27,st-cloud-state,1490.2913355344394,0.5775364116745562,denver,1535.9753008700534,0.4224635883254439,1,3,1484.515971417694,1541.750664986799
1999-02-27,fairfield,1421.0517549551125,0.5792572132647336,sacred-heart,1465.5098463627712,0.42074278673526644,1,5,1415.2591828224652,1471.3024184954186
1999-02-27,canisius,1497.5479547754333,0.600423586029728,connecticut,1526.8047951583417,0.39957641397027194,3,5,1491.543718915136,1532.809031018639
1999-02-27,american-international,1485.2539309365948,0.572354694773155,holy-cross,1534.621314587088,0.42764530522684485,2,3,1479.5303839888632,1540.3448615348195
1999-02-27,massachusetts,1470.453391964136,0.5740260078245741,providence,1518.6339976971697,0.4259739921754259,3,1,1474.7131318858903,1514.3742577754153
1999-02-27,vermont,1502.9484639802104,0.6405246889406196,yale,1502.6017415632793,0.35947531105938035,1,3,1496.543217090804,1509.0069884526856
1999-02-27,boston-university,1496.4426097048117,0.6811270836620801,northeastern,1464.5984034113544,0.31887291633792,3,4,1489.6313388681908,1471.4096742479753
1999-02-27,union,1413.0627222762232,0.5312657553523933,cornell,1491.3086664521854,0.46873424464760666,1,3,1407.7500647226993,1496.6213240057093
1999-02-27,st-lawrence,1546.380919518461,0.7300317461303528,brown,1473.569300048067,0.2699682538696472,2,3,1539.0806020571574,1480.8696175093705
1999-02-27,clarkson,1546.8528383905016,0.7020605222203137,harvard,1497.9542381647384,0.2979394777796864,5,1,1549.8322331682984,1494.9748433869415
1999-02-27,dartmouth,1475.9212157398197,0.5812623084064639,princeton,1518.9491726339286,0.41873769159353613,3,7,1470.108592655755,1524.7617957179932
1999-02-27,rensselaer,1535.118534919694,0.657361136505008,colgate,1521.9315733429657,0.342638863494992,4,0,1538.544923554644,1518.5051847080158
1999-02-27,alaska,1469.3322707015896,0.6605240239633583,lake-superior,1453.7004417629653,0.33947597603664176,2,4,1462.727030461956,1460.3056820025988
1999-02-27,michigan,1527.9339808286668,0.7103428655400915,miami,1472.100463646538,0.2896571344599085,9,4,1530.830552173266,1469.2038923019388
1999-02-27,notre-dame,1522.6316990244297,0.6239312381994743,northern-michigan,1534.6839111497027,0.3760687618005257,2,1,1526.392386642435,1530.9232235316974
1999-02-27,ferris-state,1502.3762653937827,0.6692519055125724,bowling-green,1479.9393591556343,0.3307480944874275,4,6,1495.6837463386569,1486.63187821076
1999-02-27,michigan-state,1593.0390146917355,0.7994315995821122,western-michigan,1452.8314947103372,0.20056840041788776,4,2,1595.0446986959143,1450.8258107061583
1999-02-28,air-force,1485.1212043999556,0.6389563622722128,army,1485.9566033663045,0.3610436377277872,3,3,1483.7316407772335,1487.3461669890266
1999-02-28,new-hampshire,1574.2570136213485,0.7369100292559088,umass-lowell,1495.3329437805583,0.2630899707440912,4,2,1576.8879133287894,1492.7020440731173
1999-02-28,wisconsin,1484.7142742707845,0.5034796814028942,north-dakota,1582.2963049427012,0.4965203185971058,2,5,1479.6794774567554,1587.3311017567303
1999-02-28,maine,1586.8494591760327,0.7782370499228701,merrimack,1468.7602942498197,0.22176295007712982,4,0,1589.0670886768041,1466.5426647490483
1999-03-02,ohio-state,1533.4142591065417,0.6995061515189874,bowling-green,1486.63187821076,0.30049384848101257,1,2,1526.4191975913518,1493.62693972595
1999-03-05,niagara,1516.1218054843746,0.6818092865244288,air-force,1483.7316407772335,0.3181907134755711,4,2,1519.3037126191302,1480.5497336424778
1999-03-05,north-dakota,1587.3311017567303,0.7626924225803996,st-cloud-state,1484.515971417694,0.23730757741960035,4,2,1589.7041775309262,1482.142895643498
1999-03-05,mankato-state,1509.276690252527,0.7197637937854136,nebraska-omaha,1445.4103895975306,0.28023620621458645,4,2,1512.079052314673,1442.6080275353847
1999-03-05,minnesota,1471.7451203704275,0.6294766845659038,wisconsin,1479.6794774567554,0.3705233154340962,4,6,1465.4503535247684,1485.9742443024145
1999-03-05,colorado-college,1545.1002435485746,0.7677198154827181,minnesota-duluth,1437.4240083896389,0.2322801845172818,4,3,1547.4230453937473,1435.101206544466
1999-03-05,fairfield,1415.2591828224652,0.5340763891668932,canisius,1491.543718915136,0.46592361083310685,2,8,1409.9184189307962,1496.884482806805
1999-03-05,holy-cross,1540.3448615348195,0.7323385766847261,iona,1465.4944100899436,0.2676614233152738,5,2,1543.0214757679723,1462.8177958567908
1999-03-05,connecticut,1532.809031018639,0.7170157969801317,sacred-heart,1471.3024184954186,0.2829842030198683,7,1,1535.6388730488377,1468.4725764652198
1999-03-05,american-international,1479.5303839888632,0.5029559273691558,quinnipiac-college,1577.4763713468449,0.4970440726308442,4,5,1474.5008247151716,1582.5059306205364
1999-03-05,new-hampshire,1576.8879133287894,0.6237597331368706,maine,1589.0670886768041,0.3762402668631294,6,1,1580.6503159974206,1585.304686008173
1999-03-05,northeastern,1471.4096742479753,0.6113706969882828,umass-lowell,1492.7020440731173,0.38862930301171716,2,3,1465.2959672780926,1498.815751043
1999-03-05,merrimack,1466.5426647490483,0.6291596243665128,massachusetts,1474.7131318858903,0.37084037563348726,2,4,1460.2510685053833,1481.0047281295554
1999-03-05,boston-university,1489.6313388681908,0.5759715594650017,boston-college,1536.4289178564372,0.42402844053499833,2,3,1483.8716232735408,1542.1886334510873
1999-03-05,yale,1509.0069884526856,0.7610651384527708,union,1407.7500647226993,0.23893486154722926,5,0,1511.396337068158,1405.360716107227
1999-03-05,princeton,1524.7617957179932,0.6215904149210981,rensselaer,1538.544923554644,0.3784095850789019,4,3,1528.5458915687823,1534.7608277038548
1999-03-05,harvard,1494.9748433869415,0.637982427979216,vermont,1496.543217090804,0.362017572020784,5,3,1498.5950191071493,1492.9230413705964
1999-03-05,colgate,1518.5051847080158,0.5975611077843469,clarkson,1549.8322331682984,0.402438892215653,4,3,1522.5295736301723,1545.807844246142
1999-03-05,cornell,1496.6213240057093,0.5820588731537178,st-lawrence,1539.0806020571574,0.41794112684628215,1,3,1490.8007352741722,1544.9011907886945
1999-03-05,brown,1480.8696175093705,0.6542088610597149,dartmouth,1470.108592655755,0.3457911389402851,2,2,1479.3275288987734,1471.6506812663522
1999-03-05,miami,1469.2038923019388,0.5613007690329379,notre-dame,1526.392386642435,0.4386992309670621,3,2,1473.5908846116095,1522.0053943327644
1999-03-05,northern-michigan,1530.9232235316974,0.7382174139720196,western-michigan,1450.8258107061583,0.26178258602798044,4,2,1533.5410493919771,1448.2079848458786
1999-03-05,michigan-state,1595.0446986959143,0.7590748148432362,ferris-state,1495.6837463386569,0.24092518515676373,4,1,1597.453950547482,1493.2744944870892
1999-03-05,lake-superior,1460.3056820025988,0.5423166499793742,michigan,1530.830552173266,0.45768335002062577,3,2,1464.882515502805,1526.2537186730597
1999-03-06,niagara,1519.3037126191302,0.6897032016347726,air-force,1480.5497336424778,0.3102967983652274,5,0,1522.4066806027824,1477.4467656588256
1999-03-06,mankato-state,1512.079052314673,0.7262250706562826,nebraska-omaha,1442.6080275353847,0.2737749293437174,4,5,1504.8168016081102,1449.8702782419475
1999-03-06,north-dakota,1589.7041775309262,0.7676017918780546,st-cloud-state,1482.142895643498,0.23239820812194545,5,2,1592.0281596121456,1479.8189135622786
1999-03-06,minnesota,1465.4503535247684,0.6124212386278668,wisconsin,1485.9742443024145,0.38757876137213315,2,2,1464.3261411384897,1487.0984566886932
1999-03-06,colorado-college,1547.4230453937473,0.7724544760359613,minnesota-duluth,1435.101206544466,0.2275455239640387,3,2,1549.6985006333878,1432.8257513048256
1999-03-06,denver,1541.750664986799,0.7681505576188897,michigan-tech,1433.6545472110352,0.23184944238111027,3,1,1544.0691594106102,1431.3360527872242
1999-03-06,quinnipiac-college,1582.5059306205364,0.7680572392477756,american-international,1474.5008247151716,0.2319427607522244,5,4,1584.8253582280588,1472.1813971076492
1999-03-06,sacred-heart,1468.4725764652198,0.5471113334010095,connecticut,1535.6388730488377,0.45288866659899046,2,3,1463.0014631312097,1541.1099863828479
1999-03-06,fairfield,1409.9184189307962,0.5187485474484766,canisius,1496.884482806805,0.4812514525515234,1,9,1404.7309334563115,1502.0719682812896
1999-03-06,holy-cross,1543.0214757679723,0.7383356136276595,iona,1462.8177958567908,0.2616643863723404,5,2,1545.6381196316956,1460.2011519930675
1999-03-06,new-hampshire,1580.6503159974206,0.6338695686205017,maine,1585.304686008173,0.36613043137949824,4,1,1584.3116203112156,1581.643381694378
1999-03-06,yale,1511.396337068158,0.6085328884309561,rensselaer,1534.7608277038548,0.3914671115690439,1,1,1510.3110081838483,1535.8461565881644
1999-03-06,boston-college,1542.1886334510873,0.7402593207088479,merrimack,1460.2510685053833,0.2597406792911522,7,2,1544.7860402439987,1457.6536617124718
1999-03-06,harvard,1498.5950191071493,0.6749699100962765,dartmouth,1471.6506812663522,0.32503008990372356,4,2,1501.8453200061865,1468.400380367315
1999-03-06,princeton,1528.5458915687823,0.7832584596301871,union,1405.360716107227,0.21674154036981289,5,0,1530.7133069724805,1403.1933007035288
1999-03-06,cornell,1490.8007352741722,0.5643904293039125,clarkson,1545.807844246142,0.4356095706960876,1,4,1485.156830981133,1551.4517485391812
1999-03-06,colgate,1522.5295736301723,0.6098935760920277,st-lawrence,1544.9011907886945,0.3901064239079724,2,1,1526.430637869252,1541.0001265496148
1999-03-06,brown,1479.3275288987734,0.6218444147756662,vermont,1492.9230413705964,0.37815558522433373,5,0,1483.1090847510168,1489.141485518353
1999-03-06,northern-michigan,1533.5410493919771,0.6496714900211917,michigan,1526.2537186730597,0.3503285099788082,2,5,1527.0443344917653,1532.7504335732715
1999-03-06,miami,1473.5908846116095,0.5736967385537695,notre-dame,1522.0053943327644,0.42630326144623065,2,4,1467.8539172260719,1527.742361718302
1999-03-06,michigan-state,1597.453950547482,0.7641109492389059,ferris-state,1493.2744944870892,0.23588905076109412,1,2,1589.812841055093,1500.9156039794782
1999-03-06,bowling-green,1493.62693972595,0.5955311238414712,ohio-state,1526.4191975913518,0.40446887615852883,3,0,1497.6716284875354,1522.3745088297665
1999-03-06,lake-superior,1464.882515502805,0.6618686264261971,western-michigan,1448.2079848458786,0.33813137357380285,5,1,1468.2638292385432,1444.8266711101405
1999-03-07,northeastern,1465.2959672780926,0.5727619719478795,providence,1514.3742577754153,0.4272380280521205,6,5,1469.5683475586138,1510.101877494894
1999-03-07,denver,1544.0691594106102,0.772870330461134,michigan-tech,1431.3360527872242,0.227129669538866,4,2,1546.3404561059988,1429.0647560918355
1999-03-11,maine,1581.643381694378,0.7604173419684596,massachusetts,1481.0047281295554,0.23958265803154036,3,1,1584.0392082746932,1478.60890154924
1999-03-11,boston-college,1544.7860402439987,0.6985226108311219,umass-lowell,1498.815751043,0.3014773891688782,5,0,1547.8008141356875,1495.8009771513114
1999-03-12,yale,1510.3110081838483,0.6184216317127779,colgate,1526.430637869252,0.3815783682872222,1,5,1504.1267918667206,1532.6148541863797
1999-03-12,new-hampshire,1584.3116203112156,0.7866329945625677,merrimack,1457.6536617124718,0.21336700543743228,3,2,1586.44529036559,1455.5199916580975
1999-03-12,north-dakota,1592.0281596121456,0.7460537854955289,mankato-state,1504.8168016081102,0.253946214504471,2,3,1584.5676217571904,1512.2773394630653
1999-03-12,minnesota,1464.3261411384897,0.617068110299781,alaska-anchorage,1481.4415139350979,0.3829318897002189,4,0,1468.1554600354918,1477.6121950380957
1999-03-12,michigan,1532.7504335732715,0.6851574746248665,bowling-green,1497.6716284875354,0.31484252537513346,3,2,1535.8988588270229,1494.523203233784
1999-03-12,st-lawrence,1541.0001265496148,0.7056123575974818,vermont,1489.141485518353,0.2943876424025183,9,2,1543.94400297364,1486.1976090943278
1999-03-12,princeton,1530.7133069724805,0.6980207301452456,cornell,1485.156830981133,0.30197926985475443,4,4,1528.733099671028,1487.1370382825855
1999-03-12,rensselaer,1535.8461565881644,0.6838173554142136,harvard,1501.8453200061865,0.3161826445857864,1,2,1529.0079830340223,1508.6834935603285
1999-03-12,ohio-state,1522.3745088297665,0.6680045363412973,ferris-state,1500.9156039794782,0.3319954636587027,4,2,1525.6944634663535,1497.5956493428912
1999-03-12,michigan-state,1589.812841055093,0.7816552634924059,lake-superior,1468.2638292385432,0.21834473650759412,3,2,1591.9962884201689,1466.0803818734673
1999-03-12,notre-dame,1527.742361718302,0.6409901905507192,northern-michigan,1527.0443344917653,0.35900980944928085,3,2,1531.3324598127947,1523.4542363972726
1999-03-12,maine,1584.0392082746932,0.7654063327658075,massachusetts,1478.60890154924,0.23459366723419248,5,2,1586.385144947035,1476.2629648768982
1999-03-12,denver,1546.3404561059988,0.7774278406893165,michigan-tech,1429.0647560918355,0.2225721593106837,2,1,1548.5661776991055,1426.8390344987288
1999-03-12,colorado-college,1549.6985006333878,0.777026218319639,minnesota-duluth,1432.8257513048256,0.2229737816803611,3,1,1551.9282384501914,1430.596013488022
